latitude,longitude,heading,speed,steer,direction,pitch,terrain
36.96740034,127.87299583,168.78,0.2827,0.00,1,0.10,0.0
36.96739898,127.87300447,168.75,0.2827,0.00,1,0.06,0.0
36.96739901,127.87300320,168.83,0.5655,0.00,1,0.02,0.0
36.96739930,127.87300158,168.83,0.5655,0.00,1,-0.03,0.0
36.96739951,127.87299963,169.18,0.5655,0.00,1,-0.04,0.0
36.96739981,127.87299748,169.21,0.5655,0.00,1,-0.04,0.0
36.96740021,127.87299531,169.45,0.8482,0.00,1,-0.01,0.0
36.96740060,127.87299289,169.36,0.5655,0.00,1,0.03,0.0
36.96740084,127.87299059,169.38,0.8482,0.00,1,0.07,0.0
36.96740120,127.87298818,169.24,0.8482,0.00,1,0.07,0.0
36.96740150,127.87298568,169.20,0.8482,0.00,1,0.05,0.0
36.96740191,127.87298315,169.19,0.8482,0.00,1,0.01,0.0
36.96740225,127.87298070,169.22,0.8482,0.00,1,-0.08,0.0
36.96740280,127.87297806,169.16,0.8482,0.00,1,-0.14,0.0
36.96740318,127.87297553,169.06,0.8482,0.00,1,-0.18,0.0
36.96740354,127.87297293,168.84,0.8482,0.00,1,-0.20,0.0
36.96740406,127.87297029,168.78,0.8482,0.00,1,-0.25,0.0
36.96740442,127.87296770,168.74,0.8482,0.00,1,-0.25,0.0
36.96740471,127.87296500,168.81,0.8482,0.00,1,-0.23,0.0
36.96740514,127.87296228,168.65,0.8482,0.00,1,-0.22,0.0
36.96740548,127.87295962,168.60,0.8482,0.00,1,-0.22,0.0
36.96740583,127.87295683,168.69,0.8482,0.00,1,-0.19,0.0
36.96740624,127.87295411,168.79,1.1310,0.00,1,-0.18,0.0
36.96740676,127.87295130,168.83,0.8482,0.00,1,-0.18,0.0
36.96740707,127.87294853,168.90,1.1310,0.00,1,-0.19,0.0
36.96740754,127.87294570,169.01,0.8482,0.00,1,-0.14,0.0
36.96740802,127.87294302,168.91,0.8482,0.00,1,-0.11,0.0
36.96740841,127.87294012,168.81,1.1310,0.00,1,-0.08,0.0
36.96740873,127.87293727,168.86,1.1310,0.00,1,-0.02,0.0
36.96740906,127.87293433,168.81,1.1310,0.00,1,0.20,0.0
36.96740958,127.87293137,168.72,1.1310,0.00,1,0.44,0.0
36.96741003,127.87292842,168.73,1.1310,0.00,1,0.64,0.0
36.96741065,127.87292541,168.72,0.8482,0.00,1,0.87,0.0
36.96741106,127.87292244,168.50,1.1310,0.00,1,1.05,0.0
36.96741132,127.87291949,168.39,1.1310,0.00,1,1.06,0.0
36.96741181,127.87291639,168.19,1.1310,0.00,1,0.99,0.0
36.96741233,127.87291334,168.03,0.8482,0.00,1,0.99,0.0
36.96741280,127.87291033,167.92,1.1310,0.00,1,0.98,0.0
36.96741334,127.87290742,167.97,0.8482,0.00,1,1.03,0.0
36.96741377,127.87290471,167.93,0.8482,0.00,1,1.09,0.0
36.96741419,127.87290208,167.74,0.8482,0.00,1,1.19,0.0
36.96741457,127.87289943,167.64,0.8482,0.00,1,1.26,0.0
36.96741507,127.87289681,167.56,0.8482,0.00,1,1.35,0.0
36.96741560,127.87289428,167.48,0.8482,0.00,1,1.43,0.0
36.96741597,127.87289181,167.49,0.8482,0.00,1,1.54,0.0
36.96741635,127.87288938,168.34,0.8482,0.00,1,1.59,0.0
36.96741674,127.87288700,172.15,0.8482,0.00,1,1.61,0.0
36.96741718,127.87288448,176.46,0.8482,0.00,1,1.61,0.0
36.96741731,127.87288189,-179.13,0.8482,0.00,1,1.61,0.0
36.96741728,127.87287937,-174.47,0.8482,0.00,1,1.59,0.0
36.96741722,127.87287686,-169.67,0.8482,0.00,1,1.55,0.0
36.96741692,127.87287453,-165.08,0.8482,0.00,1,1.53,0.0
