latitude,longitude,heading,speed,steer,direction,pitch,terrain
36.96760050,127.87260668,-21.08,0.0000,0.00,1,0.16,0.0
36.96759968,127.87260930,-21.52,0.0000,0.00,1,0.16,0.0
36.96759888,127.87261193,-21.08,0.0000,0.00,1,0.16,0.0
36.96759803,127.87261452,-19.69,0.0000,0.00,1,0.16,0.0
36.96759727,127.87261717,-17.64,0.0000,0.00,1,0.16,0.0
36.96759666,127.87261988,-14.59,0.0000,0.00,1,0.16,0.0
36.96759617,127.87262262,-12.32,0.0000,0.00,1,0.16,0.0
36.96759577,127.87262538,-11.05,0.0000,0.00,1,0.16,0.0
36.96759536,127.87262815,-10.54,0.0000,0.00,1,0.15,0.0
36.96759494,127.87263091,-10.66,0.0000,0.00,1,0.11,0.0
36.96759452,127.87263367,-10.66,0.0000,0.00,1,0.07,0.0
36.96759411,127.87263643,-10.66,0.0000,0.00,1,0.02,0.0
36.96759369,127.87263920,-10.66,0.0000,0.00,1,-0.01,0.0
36.96759328,127.87264196,-10.66,0.0000,0.00,1,-0.00,0.0
36.96759286,127.87264472,-10.66,0.0000,0.00,1,0.07,0.0
36.96759245,127.87264748,-10.66,0.0000,0.00,1,0.20,0.0
36.96759203,127.87265024,-10.66,0.0000,0.00,1,0.27,0.0
36.96759162,127.87265301,-10.66,0.0000,0.00,1,0.28,0.0
36.96759120,127.87265577,-10.66,0.0000,0.00,1,0.26,0.0
36.96759079,127.87265853,-10.66,0.0000,0.00,1,0.25,0.0
36.96759037,127.87266129,-10.66,0.0000,0.00,1,0.25,0.0
36.96758996,127.87266406,-10.66,0.0000,0.00,1,0.26,0.0
36.96758954,127.87266682,-10.66,0.0000,0.00,1,0.28,0.0
36.96758912,127.87266958,-10.66,0.0000,0.00,1,0.32,0.0
36.96758871,127.87267234,-10.66,0.0000,0.00,1,0.36,0.0
36.96758829,127.87267511,-10.66,0.0000,0.00,1,0.32,0.0
36.96758788,127.87267787,-10.66,0.0000,0.00,1,0.26,0.0
36.96758746,127.87268063,-10.66,0.0000,0.00,1,0.19,0.0
36.96758705,127.87268339,-10.65,0.0000,0.00,1,0.10,0.0
36.96758663,127.87268616,-10.53,0.0000,0.00,1,-0.01,0.0
36.96758622,127.87268892,-9.98,0.0000,0.00,1,-0.03,0.0
36.96758582,127.87269168,-9.33,0.0000,0.00,1,-0.05,0.0
36.96758549,127.87269446,-8.64,0.0000,0.00,1,-0.06,0.0
36.96758518,127.87269725,-7.58,0.0000,0.00,1,-0.06,0.0
36.96758487,127.87270003,-5.74,0.0000,0.00,1,-0.05,0.0
36.96758464,127.87270283,-3.58,0.0000,0.00,1,-0.06,0.0
36.96758459,127.87270564,-0.98,0.0000,0.00,1,-0.07,0.0
36.96758462,127.87270845,1.77,0.0000,0.00,1,-0.10,0.0
36.96758472,127.87271126,3.63,0.0000,0.00,1,-0.12,0.0
36.96758491,127.87271406,5.97,0.0000,0.00,1,-0.11,0.0
36.96758516,127.87271685,8.10,0.0000,0.00,1,-0.10,0.0
36.96758555,127.87271962,9.66,0.0000,0.00,1,-0.07,0.0
36.96758598,127.87272238,10.19,0.0000,0.00,1,-0.02,0.0
36.96758642,127.87272513,9.01,0.0000,0.00,1,0.04,0.0
36.96758675,127.87272791,7.33,0.0000,0.00,1,0.14,0.0
36.96758696,127.87273071,5.13,0.0000,0.00,1,0.24,0.0
36.96758713,127.87273351,3.08,0.0000,0.00,1,0.31,0.0
36.96758722,127.87273632,1.49,0.0000,0.00,1,0.35,0.0
36.96758723,127.87273913,0.01,0.0000,0.00,1,0.39,0.0
36.96758719,127.87274194,-1.29,0.0000,0.00,1,0.38,0.0
36.96758713,127.87274475,-2.45,0.0000,0.00,1,0.37,0.0
36.96758702,127.87274756,-3.54,0.0000,0.00,1,0.37,0.0
36.96758685,127.87275036,-4.74,0.0000,0.00,1,0.35,0.0
36.96758664,127.87275316,-5.48,0.0000,0.00,1,0.33,0.0
36.96758638,127.87275596,-6.25,0.0000,0.00,1,0.34,0.0
36.96758616,127.87275875,-7.17,0.0000,0.00,1,0.37,0.0
36.96758587,127.87276154,-8.57,0.0000,0.00,1,0.35,0.0
36.96758551,127.87276431,-10.80,0.0000,0.00,1,0.31,0.0
36.96758505,127.87276706,-12.67,0.0000,0.00,1,0.17,0.0
36.96758448,127.87276978,-14.24,0.0000,0.00,1,0.05,0.0
36.96758390,127.87277250,-15.20,0.0000,0.00,1,-0.11,0.0
36.96758331,127.87277521,-15.61,0.0000,0.00,1,-0.17,0.0
36.96758269,127.87277791,-15.78,0.0000,0.00,1,-0.18,0.0
36.96758206,127.87278061,-15.59,0.0000,0.00,1,-0.02,0.0
36.96758146,127.87278332,-15.16,0.0000,0.00,1,0.23,0.0
36.96758089,127.87278604,-14.48,0.0000,0.00,1,0.39,0.0
36.96758034,127.87278876,-13.88,0.0000,0.00,1,0.54,0.0
36.96757982,127.87279150,-13.52,0.0000,0.00,1,0.63,0.0
