latitude,longitude,heading,speed,steer,direction,pitch,terrain
36.96760050,127.87260668,-16.32,0.0000,0.00,1,0.16,0.0
36.96760049,127.87260669,-16.31,0.0000,0.00,1,0.16,0.0
36.96760047,127.87260665,-16.31,0.0000,0.00,1,0.16,0.0
36.96760046,127.87260669,-16.31,0.0000,0.00,1,0.16,0.0
36.96760047,127.87260663,-16.31,0.0000,0.00,1,0.16,0.0
36.96760048,127.87260671,-16.31,0.0000,0.00,1,0.16,0.0
36.96760049,127.87260674,-16.31,0.0000,0.00,1,0.16,0.0
36.96760046,127.87260667,-16.31,0.0000,0.00,1,0.16,0.0
36.96760045,127.87260667,-16.31,0.0000,0.00,1,0.16,0.0
36.96760047,127.87260670,-16.31,0.0000,0.00,1,0.16,0.0
36.96760051,127.87260674,-16.31,0.0000,0.00,1,0.16,0.0
36.96760050,127.87260674,-16.31,0.0000,0.00,1,0.16,0.0
36.96760048,127.87260674,-16.31,0.0000,0.00,1,0.16,0.0
36.96760049,127.87260680,-16.31,0.0000,0.00,1,0.16,0.0
36.96760048,127.87260683,-16.59,0.0000,0.00,1,0.15,0.0
36.96760038,127.87260728,-16.71,0.0000,0.00,1,0.12,0.0
36.96760019,127.87260792,-16.98,0.0000,0.00,1,0.09,0.0
36.96759987,127.87260878,-17.44,0.0000,0.00,1,0.06,0.0
36.96759954,127.87260970,-18.18,0.0000,0.00,1,0.02,0.0
36.96759921,127.87261093,-18.92,0.0000,0.00,1,-0.00,0.0
36.96759880,127.87261221,-20.03,0.0000,0.00,1,-0.02,0.0
36.96759821,127.87261390,-20.72,0.0000,0.00,1,-0.01,0.0
36.96759745,127.87261644,-20.23,0.0000,0.00,1,0.03,0.0
36.96759705,127.87261805,-19.74,0.0000,0.00,1,0.10,0.0
36.96759638,127.87262114,-18.21,0.0000,0.00,1,0.17,0.0
36.96759600,127.87262358,-16.70,0.0000,0.00,1,0.23,0.0
36.96759578,127.87262537,-15.08,0.0000,0.00,1,0.28,0.0
36.96759557,127.87262691,-14.51,0.0000,0.00,1,0.28,0.0
36.96759522,127.87262905,-14.45,0.0000,0.00,1,0.27,0.0
36.96759493,127.87263037,-14.62,0.0000,0.00,1,0.26,0.0
36.96759445,127.87263278,-14.67,0.0000,0.00,1,0.25,0.0
36.96759415,127.87263426,-14.69,0.0000,0.00,1,0.25,0.0
36.96759370,127.87263625,-14.83,0.0000,0.00,1,0.26,0.0
36.96759355,127.87263695,-15.00,0.0000,0.00,1,0.28,0.0
36.96759294,127.87263989,-15.13,0.0000,0.00,1,0.31,0.0
36.96759257,127.87264142,-15.21,0.0000,0.00,1,0.36,0.0
36.96759219,127.87264327,-14.99,0.0000,0.00,1,0.31,0.0
36.96759186,127.87264522,-14.53,0.0000,0.00,1,0.26,0.0
36.96759176,127.87264603,-14.01,0.0000,0.00,1,0.21,0.0
36.96759148,127.87264821,-13.08,0.0000,0.00,1,0.12,0.0
36.96759120,127.87265067,-12.21,0.0000,0.00,1,-0.01,0.0
36.96759103,127.87265267,-11.15,0.0000,0.00,1,-0.03,0.0
36.96759086,127.87265452,-10.08,0.0000,0.00,1,-0.05,0.0
36.96759074,127.87265587,-8.95,0.0000,0.00,1,-0.06,0.0
36.96759057,127.87265912,-8.32,0.0000,0.00,1,-0.07,0.0
36.96759037,127.87266150,-8.79,0.0000,0.00,1,-0.05,0.0
36.96758986,127.87266525,-9.32,0.0000,0.00,1,-0.06,0.0
36.96758966,127.87266681,-9.87,0.0000,0.00,1,-0.07,0.0
36.96758939,127.87266878,-10.24,0.0000,0.00,1,-0.11,0.0
36.96758881,127.87267195,-10.67,0.0000,0.00,1,-0.12,0.0
36.96758819,127.87267545,-11.28,0.0000,0.00,1,-0.11,0.0
36.96758780,127.87267794,-11.55,0.0000,0.00,1,-0.07,0.0
36.96758752,127.87267984,-11.53,0.0000,0.00,1,-0.02,0.0
36.96758708,127.87268291,-11.40,0.0000,0.00,1,0.07,0.0
36.96758661,127.87268618,-11.39,0.0000,0.00,1,0.16,0.0
36.96758614,127.87268942,-11.31,0.0000,0.00,1,0.24,0.0
36.96758582,127.87269156,-11.22,0.0000,0.00,1,0.33,0.0
36.96758552,127.87269417,-11.07,0.0000,0.00,1,0.37,0.0
36.96758531,127.87269606,-10.36,0.0000,0.00,1,0.40,0.0
36.96758491,127.87269957,-9.72,0.0000,0.00,1,0.37,0.0
36.96758464,127.87270251,-8.80,0.0000,0.00,1,0.37,0.0
36.96758459,127.87270575,-6.61,0.0000,0.00,1,0.36,0.0
