latitude,longitude,heading,speed,steer,direction,pitch,terrain
36.96745291,127.87262199,-11.36,0.0000,0.00,1,-0.13,0.0
36.96745271,127.87262300,-11.59,0.2827,0.00,1,-0.06,0.0
36.96745262,127.87262375,-12.00,0.0000,0.00,1,-0.04,0.0
36.96745238,127.87262458,-12.32,0.2827,0.00,1,0.02,0.0
36.96745208,127.87262594,-12.62,0.2827,0.00,1,0.03,0.0
36.96745192,127.87262695,-13.01,0.0000,0.00,1,0.07,0.0
36.96745166,127.87262802,-13.37,0.0000,0.00,1,0.09,0.0
36.96745144,127.87262877,-13.53,0.0000,0.00,1,0.20,0.0
36.96745127,127.87262936,-13.62,0.0000,0.00,1,0.23,0.0
36.96745121,127.87262964,-13.69,0.0000,0.00,1,0.35,0.0
36.96745111,127.87262981,-13.70,0.0000,0.00,1,0.53,0.0
36.96745108,127.87262984,-13.68,0.0000,0.00,1,0.73,0.0
36.96745113,127.87262970,-13.64,0.0000,0.00,1,0.94,0.0
36.96745117,127.87262973,-13.63,0.0000,0.00,1,1.04,0.0
36.96745124,127.87262959,-13.63,0.0000,0.00,1,1.08,0.0
36.96745121,127.87262960,-13.63,0.0000,0.00,1,0.97,0.0
36.96745120,127.87262961,-13.63,0.0000,0.00,1,0.86,0.0
36.96745117,127.87262960,-13.63,0.0000,0.00,1,0.77,0.0
36.96745121,127.87262957,-13.63,0.0000,0.00,1,0.65,0.0
36.96745116,127.87262961,-13.62,0.0000,0.00,1,0.56,0.0
36.96745118,127.87262960,-13.62,0.0000,0.00,1,0.52,0.0
36.96745115,127.87262960,-13.62,0.0000,0.00,1,0.47,0.0
36.96745116,127.87262960,-13.62,0.0000,0.00,1,0.43,0.0
36.96745117,127.87262964,-13.62,0.0000,0.00,1,0.41,0.0
36.96745115,127.87262960,-13.62,0.0000,0.00,1,0.39,0.0
36.96745121,127.87262959,-13.62,0.0000,0.00,1,0.37,0.0
36.96745117,127.87262962,-13.62,0.0000,0.00,1,0.35,0.0
36.96745122,127.87262961,-13.62,0.0000,0.00,1,0.32,0.0
36.96745115,127.87262961,-13.62,0.0000,0.00,1,0.29,0.0
36.96745120,127.87262964,-13.62,0.0000,0.00,1,0.27,0.0
36.96745119,127.87262963,-13.62,0.0000,0.00,1,0.25,0.0
36.96745120,127.87262964,-13.62,0.0000,0.00,1,0.23,0.0
36.96745123,127.87262964,-13.62,0.0000,0.00,1,0.21,0.0
36.96745124,127.87262968,-13.61,0.0000,0.00,1,0.20,0.0
36.96745124,127.87262966,-13.61,0.0000,0.00,1,0.19,0.0
