latitude,longitude,heading,speed,steer,direction,pitch,terrain
36.96760948,127.87260345,-13.30,0.0000,0.00,1,-0.01,0.0
36.96760946,127.87260344,-13.30,0.0000,0.00,1,-0.01,0.0
36.96760949,127.87260343,-13.30,0.0000,0.00,1,-0.02,0.0
36.96760949,127.87260347,-13.30,0.0000,0.00,1,-0.02,0.0
36.96760952,127.87260348,-13.31,0.0000,0.00,1,-0.03,0.0
36.96760946,127.87260350,-13.31,0.0000,0.00,1,-0.03,0.0
36.96760937,127.87260351,-13.32,0.0000,0.00,1,-0.03,0.0
36.96760940,127.87260347,-13.32,0.0000,0.00,1,-0.04,0.0
36.96760945,127.87260347,-13.31,0.0000,0.00,1,-0.04,0.0
36.96760933,127.87260352,-13.31,0.0000,0.00,1,-0.05,0.0
36.96760940,127.87260339,-13.31,0.0000,0.00,1,-0.05,0.0
36.96760947,127.87260349,-13.31,0.0000,0.00,1,-0.06,0.0
36.96760946,127.87260345,-13.31,0.0000,0.00,1,-0.07,0.0
36.96760951,127.87260342,-13.30,0.0000,0.00,1,-0.08,0.0
