latitude,longitude,heading,speed,steer,direction,pitch,terrain
36.96759746,127.87272945,-9.89,0.0000,0.00,1,-0.07,0.0
36.96759707,127.87273222,-9.89,0.0000,0.00,1,-0.17,0.0
36.96759669,127.87273499,-9.89,0.2827,0.00,1,-0.21,0.0
36.96759630,127.87273776,-9.89,0.2827,0.00,1,-0.27,0.0
36.96759592,127.87274053,-9.89,0.5655,0.00,1,-0.35,0.0
36.96759553,127.87274330,-9.89,0.5655,0.00,1,-0.38,0.0
36.96759515,127.87274606,-9.89,0.5655,0.00,1,-0.37,0.0
36.96759476,127.87274883,-9.89,0.5655,0.00,1,-0.36,0.0
36.96759437,127.87275160,-9.89,0.5655,0.00,1,-0.36,0.0
36.96759399,127.87275437,-9.89,0.7426,0.00,1,-0.29,0.0
36.96759360,127.87275714,-9.89,0.8369,0.00,1,-0.25,0.0
36.96759322,127.87275991,-9.89,0.5655,0.00,1,-0.20,0.0
36.96759283,127.87276268,-9.89,0.5655,0.00,1,-0.17,0.0
36.96759244,127.87276545,-9.89,0.5655,0.00,1,-0.14,0.0
36.96759206,127.87276822,-9.89,0.5655,0.00,1,-0.06,0.0
36.96759167,127.87277099,-9.89,0.5655,0.00,1,-0.01,0.0
36.96759129,127.87277375,-9.89,0.5348,0.00,1,-0.01,0.0
36.96759090,127.87277652,-9.89,0.2827,0.00,1,-0.06,0.0
36.96759052,127.87277929,-9.89,0.2827,0.00,1,-0.07,0.0
36.96759013,127.87278206,-9.89,0.2827,0.00,1,-0.07,0.0
36.96758974,127.87278483,-9.89,0.4187,0.00,1,-0.12,0.0
36.96758936,127.87278760,-9.89,0.4648,0.00,1,-0.24,0.0
36.96758897,127.87279037,-9.89,0.2827,0.00,1,-0.41,0.0
36.96758859,127.87279314,-9.89,0.5445,0.00,1,-0.48,0.0
36.96758820,127.87279591,-9.89,0.4509,0.00,1,-0.50,0.0
36.96758781,127.87279868,-9.89,0.4094,0.00,1,-0.45,0.0
36.96758743,127.87280145,-9.89,0.6321,0.00,1,-0.43,0.0
36.96758704,127.87280421,-9.89,0.5655,0.00,1,-0.43,0.0
36.96758666,127.87280698,-9.89,0.7871,0.00,1,-0.46,0.0
36.96758627,127.87280975,-9.89,0.5655,0.00,1,-0.57,0.0
36.96758589,127.87281252,-9.89,0.5655,0.00,1,-0.76,0.0
36.96758550,127.87281529,-9.89,0.5655,0.00,1,-0.96,0.0
36.96758511,127.87281806,-9.89,0.5655,0.00,1,-1.17,0.0
36.96758473,127.87282083,-9.89,0.5655,0.00,1,-1.27,0.0
36.96758434,127.87282360,-9.89,0.7956,0.00,1,-1.28,0.0
36.96758396,127.87282637,-9.89,0.5655,0.00,1,-1.24,0.0
36.96758357,127.87282914,-9.89,0.5655,0.00,1,-1.16,0.0
36.96758318,127.87283190,-9.89,0.5655,0.00,1,-1.14,0.0
36.96758280,127.87283467,-9.89,0.5655,0.00,1,-1.13,0.0
36.96758241,127.87283744,-9.89,0.7474,0.00,1,-1.11,0.0
36.96758203,127.87284021,-9.89,0.5960,0.00,1,-1.13,0.0
36.96758164,127.87284298,-9.89,0.8080,0.00,1,-1.13,0.0
36.96758126,127.87284575,-9.89,0.5655,0.00,1,-1.14,0.0
36.96758087,127.87284852,-9.89,0.7410,0.00,1,-1.15,0.0
36.96758048,127.87285129,-9.89,0.6063,0.00,1,-1.21,0.0
36.96758010,127.87285406,-9.89,0.8161,0.00,1,-1.27,0.0
36.96757971,127.87285683,-9.89,0.6531,0.00,1,-1.34,0.0
36.96757933,127.87285960,-9.89,0.6945,0.00,1,-1.44,0.0
36.96757894,127.87286236,-9.89,0.5655,0.00,1,-1.49,0.0
36.96757855,127.87286513,-9.89,1.1247,0.00,1,-1.51,0.0
36.96757817,127.87286790,-9.89,0.5012,0.00,1,-1.36,0.0
36.96757778,127.87287067,-9.89,0.6814,0.00,1,-1.21,0.0
36.96757740,127.87287344,-9.89,0.9181,0.00,1,-1.02,0.0
36.96757701,127.87287621,-9.89,0.5655,0.00,1,-0.79,0.0
36.96757663,127.87287898,-9.89,0.5655,0.00,1,-0.70,0.0
36.96757624,127.87288175,-9.89,0.5655,0.00,1,-0.62,0.0
36.96757585,127.87288452,-9.89,0.5655,0.00,1,-0.60,0.0
36.96757547,127.87288729,-9.89,0.5655,0.00,1,-0.61,0.0
36.96757508,127.87289005,-9.89,0.5655,0.00,1,-0.67,0.0
36.96757470,127.87289282,-9.89,0.5655,0.00,1,-0.78,0.0
36.96757431,127.87289559,-9.89,0.6397,0.00,1,-0.98,0.0
36.96757392,127.87289836,-9.89,0.5655,0.00,1,-1.17,0.0
36.96757354,127.87290113,-9.89,0.2827,0.00,1,-1.25,0.0
36.96757315,127.87290390,-9.89,0.5655,0.00,1,-1.15,0.0
36.96757277,127.87290667,-9.89,0.5655,0.00,1,-0.95,0.0
36.96757238,127.87290944,-9.89,0.8353,0.00,1,-0.78,0.0
36.96757200,127.87291221,-9.89,0.5655,0.00,1,-0.67,0.0
36.96757161,127.87291498,-9.89,0.7219,0.00,1,-0.63,0.0
36.96757122,127.87291774,-9.89,0.8482,0.00,1,-0.61,0.0
36.96757084,127.87292051,-9.89,0.8482,0.00,1,-0.55,0.0
36.96757045,127.87292328,-9.89,0.8482,0.00,1,-0.48,0.0
