latitude,longitude,heading,speed,steer,direction,pitch,terrain
36.96749443,127.87290018,-97.73,0.0000,0.00,1,0.26,0.0
36.96749444,127.87290019,-97.74,0.0000,0.00,1,0.25,0.0
36.96749445,127.87290019,-97.74,0.0000,0.00,1,0.25,0.0
36.96749451,127.87290010,-97.74,0.0000,0.00,1,0.24,0.0
36.96749451,127.87290015,-97.74,0.0000,0.00,1,0.24,0.0
36.96749450,127.87290011,-97.73,0.0000,0.00,1,0.24,0.0
36.96749448,127.87290011,-97.73,0.0000,0.00,1,0.24,0.0
36.96749444,127.87290011,-97.72,0.0000,0.00,1,0.23,0.0
36.96749446,127.87290010,-97.73,0.0000,0.00,1,0.23,0.0
36.96749446,127.87290013,-97.73,0.0000,0.00,1,0.23,0.0
36.96749449,127.87290010,-97.73,0.0000,0.00,1,0.22,0.0
36.96749446,127.87290012,-97.69,0.0000,0.00,1,0.18,0.0
36.96749448,127.87290013,-97.74,0.0000,0.00,1,0.13,0.0
36.96749405,127.87290004,-97.95,0.5655,0.00,1,0.07,0.0
36.96749294,127.87289989,-98.01,0.5655,0.00,1,-0.00,0.0
36.96749137,127.87289967,-98.26,0.8482,0.00,1,-0.07,0.0
36.96748942,127.87289918,-98.81,1.1310,0.00,1,-0.09,0.0
36.96748714,127.87289874,-99.29,1.1310,0.00,1,-0.12,0.0
36.96748463,127.87289811,-99.78,1.1310,0.00,1,-0.15,0.0
36.96748188,127.87289750,-100.36,1.4137,0.00,1,-0.23,0.0
36.96747890,127.87289676,-100.56,1.6965,0.00,1,-0.21,0.0
36.96747569,127.87289596,-101.07,1.4137,0.00,1,-0.21,0.0
36.96747268,127.87289514,-101.75,1.6965,0.00,1,-0.18,0.0
36.96746966,127.87289433,-102.08,1.4137,0.00,1,-0.17,0.0
36.96746664,127.87289341,-102.76,1.4137,0.00,1,-0.09,0.0
36.96746357,127.87289250,-103.42,1.4137,0.00,1,-0.04,0.0
36.96746052,127.87289144,-105.04,1.4137,0.00,1,-0.06,0.0
36.96745757,127.87289037,-105.37,1.4137,0.00,1,-0.02,0.0
36.96745446,127.87288906,-107.43,1.4137,0.00,1,0.05,0.0
36.96745144,127.87288773,-109.80,1.4137,0.00,1,-0.08,0.0
36.96744846,127.87288606,-113.89,1.4137,0.00,1,-0.44,0.0
36.96744564,127.87288412,-117.25,1.1310,0.00,1,-0.73,0.0
36.96744296,127.87288177,-119.72,1.1310,0.00,1,-0.99,0.0
36.96744051,127.87287968,-122.07,1.4137,0.00,1,-1.35,0.0
36.96743831,127.87287742,-124.50,1.1310,0.00,1,-1.46,0.0
36.96743622,127.87287521,-125.84,1.4137,0.00,1,-1.31,0.0
36.96743416,127.87287292,-128.08,1.1310,0.00,1,-1.10,0.0
36.96743212,127.87287046,-130.36,1.4137,0.00,1,-0.99,0.0
36.96743001,127.87286798,-132.95,1.4137,0.00,1,-1.00,0.0
36.96742807,127.87286509,-136.29,1.1310,0.00,1,-1.04,0.0
36.96742620,127.87286208,-139.05,1.4137,0.00,1,-1.24,0.0
36.96742439,127.87285893,-141.30,1.4137,0.00,1,-1.61,0.0
36.96742255,127.87285571,-143.07,1.6965,0.00,1,-1.76,0.0
36.96742086,127.87285230,-145.84,1.4137,0.00,1,-1.81,0.0
36.96741936,127.87284886,-148.34,1.4137,0.00,1,-1.79,0.0
36.96741789,127.87284542,-152.12,1.1310,0.00,1,-1.71,0.0
36.96741684,127.87284161,-157.90,1.4137,0.00,1,-1.39,0.0
36.96741633,127.87283759,-163.88,1.4137,0.00,1,-1.02,0.0
36.96741613,127.87283367,-170.00,1.4137,0.00,1,-0.61,0.0
36.96741611,127.87282959,-175.89,1.4137,0.00,1,-0.23,0.0
36.96741663,127.87282579,-179.79,1.4137,0.00,1,0.14,0.0
36.96741724,127.87282211,177.80,1.1310,0.00,1,0.38,0.0
36.96741750,127.87281840,176.14,1.4137,0.00,1,0.60,0.0
36.96741786,127.87281493,174.82,1.1310,0.00,1,0.62,0.0
36.96741841,127.87281150,173.69,1.1310,0.00,1,0.59,0.0
36.96741878,127.87280844,172.97,1.4137,0.00,1,0.55,0.0
36.96741928,127.87280539,172.24,1.1310,0.00,1,0.40,0.0
36.96741957,127.87280190,171.36,1.1310,0.00,1,0.22,0.0
36.96742019,127.87279840,170.42,1.1310,0.00,1,0.15,0.0
36.96742069,127.87279518,169.50,1.1310,0.00,1,0.10,0.0
36.96742121,127.87279235,168.74,1.1310,0.00,1,0.02,0.0
36.96742168,127.87278930,168.23,1.1310,0.00,1,0.03,0.0
36.96742237,127.87278618,167.83,1.4137,0.00,1,-0.06,0.0
36.96742302,127.87278278,167.80,1.1310,0.00,1,-0.31,0.0
36.96742362,127.87277941,167.79,1.1310,0.00,1,-0.59,0.0
36.96742416,127.87277583,167.76,1.4137,0.00,1,-0.92,0.0
36.96742479,127.87277217,167.79,1.1310,0.00,1,-1.25,0.0
36.96742548,127.87276847,167.79,1.4137,0.00,1,-1.43,0.0
36.96742599,127.87276511,167.82,1.1310,0.00,1,-1.48,0.0
36.96742663,127.87276196,167.95,1.1310,0.00,1,-1.49,0.0
36.96742715,127.87275876,167.89,1.1310,0.00,1,-1.40,0.0
36.96742758,127.87275587,167.75,0.8482,0.00,1,-1.34,0.0
36.96742809,127.87275289,167.75,0.8482,0.00,1,-1.30,0.0
36.96742869,127.87274999,167.77,0.8482,0.00,1,-1.23,0.0
36.96742910,127.87274727,167.64,0.8482,0.00,1,-1.11,0.0
36.96742961,127.87274464,167.56,0.8482,0.00,1,-1.01,0.0
36.96743006,127.87274217,167.50,0.8482,0.00,1,-0.93,0.0
36.96743054,127.87273982,167.40,0.8482,0.00,1,-0.93,0.0
36.96743093,127.87273743,167.30,1.1310,0.00,1,-0.99,0.0
36.96743141,127.87273479,167.40,0.5655,0.00,1,-1.09,0.0
36.96743188,127.87273214,167.50,0.8482,0.00,1,-1.18,0.0
36.96743226,127.87272982,167.67,0.8482,0.00,1,-1.30,0.0
36.96743265,127.87272761,167.62,0.5655,0.00,1,-1.46,0.0
36.96743295,127.87272568,167.66,0.5655,0.00,1,-1.56,0.0
36.96743330,127.87272390,167.78,0.5655,0.00,1,-1.61,0.0
36.96743378,127.87272198,167.89,0.5655,0.00,1,-1.63,0.0
36.96743416,127.87272008,168.11,0.2827,0.00,1,-1.59,0.0
36.96743440,127.87271823,168.33,0.5655,0.00,1,-1.55,0.0
36.96743469,127.87271640,168.43,0.5655,0.00,1,-1.52,0.0
36.96743499,127.87271452,168.40,0.5655,0.00,1,-1.47,0.0
