latitude,longitude,heading,speed,steer,direction,pitch,terrain
36.96761098,127.87261277,-10.70,0.0000,0.00,1,-0.04,0.0
36.96761056,127.87261553,-10.70,0.0000,0.00,1,-0.04,0.0
36.96761015,127.87261829,-10.70,0.0000,0.00,1,-0.05,0.0
36.96760973,127.87262106,-10.70,0.0000,0.00,1,-0.05,0.0
36.96760931,127.87262382,-10.70,0.0000,0.00,1,-0.05,0.0
36.96760890,127.87262658,-10.70,0.0000,0.00,1,-0.05,0.0
36.96760848,127.87262934,-10.70,0.0000,0.00,1,-0.05,0.0
36.96760806,127.87263210,-10.70,0.0000,0.00,1,-0.07,0.0
36.96760765,127.87263487,-10.70,0.2685,0.00,1,-0.18,0.0
36.96760723,127.87263763,-10.65,0.5655,0.00,1,-0.28,0.0
36.96760681,127.87264039,-7.61,0.5655,0.00,1,-0.20,0.0
36.96760640,127.87264315,-8.30,0.2913,0.00,1,-0.10,0.0
36.96760646,127.87264596,-9.01,0.3693,0.00,1,-0.04,0.0
36.96760594,127.87264870,-9.77,0.2827,0.00,1,-0.04,0.0
36.96760541,127.87265143,-13.51,0.2827,0.00,1,-0.04,0.0
36.96760489,127.87265416,-13.54,0.1023,0.00,1,-0.05,0.0
36.96760436,127.87265689,-13.54,0.2827,0.00,1,-0.07,0.0
36.96760384,127.87265963,-13.54,0.2827,0.00,1,-0.10,0.0
36.96760331,127.87266236,-13.54,0.0858,0.00,1,-0.10,0.0
36.96760278,127.87266509,-13.54,0.2827,0.00,1,-0.11,0.0
36.96760226,127.87266782,-13.54,0.4386,0.00,1,-0.10,0.0
36.96760173,127.87267056,-13.47,0.5655,0.00,1,-0.12,0.0
36.96760121,127.87267329,-8.95,0.5655,0.00,1,-0.21,0.0
36.96760069,127.87267602,-9.49,0.5655,0.00,1,-0.29,0.0
36.96760088,127.87267883,-10.24,0.5655,0.00,1,-0.32,0.0
36.96760027,127.87268152,-11.06,0.5655,0.00,1,-0.28,0.0
36.96759963,127.87268422,-16.32,0.5655,0.00,1,-0.25,0.0
