latitude,longitude,heading,speed,steer,direction,pitch,terrain
36.96758210,127.87276565,170.26,0.0000,0.00,1,-0.04,0.0
36.96758248,127.87276288,170.26,0.2827,0.00,1,-0.31,0.0
36.96758286,127.87276011,170.26,0.5303,0.00,1,-0.27,0.0
36.96758324,127.87275734,170.26,0.4911,0.00,1,-0.22,0.0
36.96758362,127.87275457,170.26,0.5655,0.00,1,-0.22,0.0
36.96758400,127.87275180,170.26,0.3922,0.00,1,-0.26,0.0
36.96758438,127.87274903,170.26,0.3462,0.00,1,-0.30,0.0
36.96758476,127.87274626,170.26,0.7069,0.00,1,-0.33,0.0
36.96758514,127.87274349,170.26,0.5655,0.00,1,-0.33,0.0
36.96758552,127.87274072,170.26,0.5655,0.00,1,-0.32,0.0
36.96758590,127.87273795,170.26,0.5655,0.00,1,-0.31,0.0
36.96758628,127.87273518,170.26,0.5655,0.00,1,-0.26,0.0
36.96758666,127.87273241,170.26,0.7535,0.00,1,-0.21,0.0
36.96758704,127.87272964,170.26,0.5655,0.00,1,-0.17,0.0
36.96758742,127.87272687,170.26,0.8022,0.00,1,-0.23,0.0
36.96758780,127.87272409,170.26,0.8482,0.00,1,-0.34,0.0
36.96758818,127.87272132,170.26,0.6583,0.00,1,-0.44,0.0
36.96758856,127.87271855,170.26,0.4544,0.00,1,-0.53,0.0
36.96758894,127.87271578,170.26,0.0285,0.00,1,-0.55,0.0
36.96758932,127.87271301,170.26,0.3166,0.00,1,-0.58,0.0
36.96758970,127.87271024,170.26,0.5655,0.00,1,-0.74,0.0
36.96759008,127.87270747,170.26,0.7049,0.00,1,-1.02,0.0
36.96759046,127.87270470,170.26,0.8482,0.00,1,-1.23,0.0
36.96759084,127.87270193,170.26,0.5655,0.00,1,-1.48,0.0
36.96759122,127.87269916,170.26,0.6429,0.00,1,-1.50,0.0
36.96759160,127.87269639,170.26,0.4240,0.00,1,-1.38,0.0
36.96759198,127.87269362,170.26,0.5024,0.00,1,-1.21,0.0
36.96759236,127.87269085,170.26,0.3565,0.00,1,-0.72,0.0
36.96759274,127.87268808,170.26,0.0000,0.00,1,0.10,0.0
36.96759312,127.87268531,170.26,0.3039,0.00,1,-0.23,0.0
36.96759350,127.87268254,170.26,0.5655,0.00,1,-0.60,0.0
36.96759388,127.87267977,170.26,0.7495,0.00,1,-0.77,0.0
36.96759426,127.87267700,170.26,0.9723,0.00,1,-0.83,0.0
36.96759464,127.87267423,170.26,0.8482,0.00,1,-0.82,0.0
36.96759502,127.87267146,170.26,0.8482,0.00,1,-0.77,0.0
36.96759540,127.87266869,170.26,0.8482,0.00,1,-0.68,0.0
36.96759577,127.87266592,170.26,1.1238,0.00,1,-0.62,0.0
36.96759615,127.87266315,170.26,0.8706,0.00,1,-0.61,0.0
36.96759653,127.87266038,170.26,1.0970,0.00,1,-0.61,0.0
36.96759691,127.87265761,170.26,0.8482,0.00,1,-0.68,0.0
36.96759729,127.87265484,170.26,0.8482,0.00,1,-0.89,0.0
36.96759767,127.87265207,170.26,0.8482,0.00,1,-1.13,0.0
36.96759805,127.87264930,170.26,0.8482,0.00,1,-1.32,0.0
36.96759843,127.87264653,170.26,0.8827,0.00,1,-1.41,0.0
36.96759881,127.87264376,170.26,1.1310,0.00,1,-1.44,0.0
36.96759919,127.87264098,170.26,1.1555,0.00,1,-1.44,0.0
36.96759957,127.87263821,170.26,1.4117,0.00,1,-1.38,0.0
36.96759995,127.87263544,170.26,1.1449,0.00,1,-1.32,0.0
36.96760033,127.87263267,170.26,1.1310,0.00,1,-1.34,0.0
36.96760071,127.87262990,170.26,0.8926,0.00,1,-1.37,0.0
36.96760109,127.87262713,170.26,1.0723,0.00,1,-1.25,0.0
