latitude,longitude,heading,speed,steer,direction,pitch,terrain
36.96759734,127.87273655,-9.80,0.0000,0.00,1,-0.03,0.0
36.96759733,127.87273653,-9.78,0.0000,0.00,1,-0.03,0.0
36.96759730,127.87273656,-9.78,0.0000,0.00,1,-0.04,0.0
36.96759733,127.87273650,-9.77,0.0000,0.00,1,-0.04,0.0
36.96759738,127.87273657,-9.76,0.0000,0.00,1,-0.04,0.0
36.96759737,127.87273646,-9.75,0.0000,0.00,1,-0.05,0.0
36.96759742,127.87273652,-9.74,0.0000,0.00,1,-0.05,0.0
36.96759737,127.87273647,-9.74,0.0000,0.00,1,-0.06,0.0
36.96759740,127.87273646,-9.73,0.0000,0.00,1,-0.07,0.0
36.96759739,127.87273647,-9.73,0.0000,0.00,1,-0.07,0.0
36.96759743,127.87273648,-9.72,0.0000,0.00,1,-0.08,0.0
36.96759737,127.87273643,-9.74,0.0000,0.00,1,-0.11,0.0
36.96759735,127.87273686,-9.86,0.0000,0.00,1,-0.16,0.0
36.96759725,127.87273756,-9.97,0.2827,0.00,1,-0.19,0.0
36.96759708,127.87273866,-10.16,0.2827,0.00,1,-0.24,0.0
36.96759687,127.87273993,-10.34,0.2827,0.00,1,-0.29,0.0
36.96759663,127.87274149,-10.50,0.5655,0.00,1,-0.30,0.0
36.96759634,127.87274331,-10.77,0.5655,0.00,1,-0.33,0.0
36.96759603,127.87274550,-11.11,0.5655,0.00,1,-0.35,0.0
36.96759564,127.87274793,-11.53,0.8482,0.00,1,-0.38,0.0
36.96759526,127.87275000,-12.23,0.5655,0.00,1,-0.45,0.0
36.96759489,127.87275201,-12.57,0.5655,0.00,1,-0.48,0.0
36.96759467,127.87275379,-12.87,0.5655,0.00,1,-0.50,0.0
36.96759432,127.87275529,-13.22,0.2827,0.00,1,-0.51,0.0
36.96759400,127.87275665,-13.35,0.2827,0.00,1,-0.50,0.0
36.96759381,127.87275786,-13.57,0.2827,0.00,1,-0.46,0.0
36.96759367,127.87275896,-13.67,0.0000,0.00,1,-0.45,0.0
36.96759339,127.87275971,-13.73,0.0000,0.00,1,-0.43,0.0
36.96759331,127.87276045,-13.84,0.0000,0.00,1,-0.40,0.0
36.96759318,127.87276115,-13.90,0.2827,0.00,1,-0.39,0.0
36.96759299,127.87276177,-13.95,0.0000,0.00,1,-0.38,0.0
36.96759281,127.87276246,-14.08,0.0000,0.00,1,-0.39,0.0
36.96759270,127.87276321,-14.16,0.2827,0.00,1,-0.40,0.0
36.96759258,127.87276387,-14.31,0.0000,0.00,1,-0.43,0.0
36.96759234,127.87276466,-14.47,0.0000,0.00,1,-0.48,0.0
36.96759214,127.87276554,-14.74,0.2827,0.00,1,-0.57,0.0
36.96759184,127.87276695,-14.96,0.5655,0.00,1,-0.63,0.0
36.96759152,127.87276852,-15.56,0.2827,0.00,1,-0.75,0.0
36.96759112,127.87277028,-15.91,0.2827,0.00,1,-0.80,0.0
36.96759068,127.87277195,-16.33,0.5655,0.00,1,-0.86,0.0
36.96759030,127.87277369,-16.83,0.2827,0.00,1,-0.87,0.0
36.96758991,127.87277543,-17.19,0.2827,0.00,1,-0.90,0.0
36.96758944,127.87277717,-17.38,0.2827,0.00,1,-0.86,0.0
36.96758902,127.87277871,-17.60,0.2827,0.00,1,-0.83,0.0
36.96758868,127.87277991,-17.88,0.5655,0.00,1,-0.82,0.0
36.96758838,127.87278123,-17.89,0.5655,0.00,1,-0.83,0.0
36.96758786,127.87278296,-17.79,0.5655,0.00,1,-0.85,0.0
36.96758740,127.87278502,-16.57,0.8482,0.00,1,-0.93,0.0
36.96758673,127.87278730,-14.62,1.1310,0.00,1,-1.14,0.0
36.96758620,127.87278997,-13.47,1.1310,0.00,1,-1.26,0.0
36.96758562,127.87279281,-11.95,0.8482,0.00,1,-1.33,0.0
36.96758500,127.87279578,-10.53,1.1310,0.00,1,-1.37,0.0
36.96758454,127.87279876,-8.86,0.8482,0.00,1,-1.35,0.0
36.96758413,127.87280168,-7.79,1.1310,0.00,1,-1.27,0.0
36.96758386,127.87280427,-6.82,1.4137,0.00,1,-1.22,0.0
36.96758356,127.87280685,-5.62,0.8482,0.00,1,-1.25,0.0
36.96758332,127.87280940,-4.67,0.8482,0.00,1,-1.22,0.0
36.96758305,127.87281183,-3.88,0.5655,0.00,1,-1.16,0.0
36.96758290,127.87281412,-3.07,0.8482,0.00,1,-1.08,0.0
36.96758277,127.87281619,-3.11,0.5655,0.00,1,-0.96,0.0
36.96758267,127.87281797,-3.39,0.5655,0.00,1,-0.73,0.0
36.96758254,127.87281963,-3.61,0.2827,0.00,1,-0.61,0.0
36.96758245,127.87282112,-3.88,0.5655,0.00,1,-0.68,0.0
36.96758232,127.87282265,-4.23,0.5655,0.00,1,-0.78,0.0
36.96758220,127.87282437,-4.51,0.5655,0.00,1,-0.88,0.0
36.96758195,127.87282594,-4.87,0.5655,0.00,1,-1.01,0.0
36.96758178,127.87282780,-5.18,0.5655,0.00,1,-1.16,0.0
36.96758163,127.87282972,-5.51,0.5655,0.00,1,-1.19,0.0
36.96758139,127.87283180,-5.86,0.8482,0.00,1,-1.23,0.0
36.96758118,127.87283392,-6.34,0.5655,0.00,1,-1.31,0.0
36.96758089,127.87283608,-7.00,0.5655,0.00,1,-1.41,0.0
36.96758063,127.87283843,-7.63,0.8482,0.00,1,-1.50,0.0
36.96758036,127.87284079,-8.19,0.8482,0.00,1,-1.54,0.0
36.96758005,127.87284324,-9.00,0.8482,0.00,1,-1.60,0.0
36.96757969,127.87284575,-9.50,1.1310,0.00,1,-1.62,0.0
36.96757933,127.87284829,-10.07,0.8482,0.00,1,-1.60,0.0
36.96757893,127.87285075,-10.60,0.8482,0.00,1,-1.59,0.0
36.96757854,127.87285332,-11.26,0.8482,0.00,1,-1.57,0.0
36.96757817,127.87285584,-11.96,0.8482,0.00,1,-1.59,0.0
36.96757770,127.87285837,-12.62,0.8482,0.00,1,-1.57,0.0
36.96757729,127.87286085,-13.40,0.8482,0.00,1,-1.62,0.0
36.96757681,127.87286346,-13.86,0.8482,0.00,1,-1.70,0.0
36.96757629,127.87286602,-14.52,0.8482,0.00,1,-1.79,0.0
36.96757572,127.87286861,-15.20,0.8482,0.00,1,-1.82,0.0
36.96757516,127.87287123,-15.88,0.8482,0.00,1,-1.85,0.0
36.96757460,127.87287379,-16.23,0.8482,0.00,1,-1.83,0.0
36.96757405,127.87287633,-16.51,0.8482,0.00,1,-1.69,0.0
36.96757349,127.87287887,-17.06,1.1310,0.00,1,-1.63,0.0
36.96757288,127.87288140,-17.46,1.1310,0.00,1,-1.56,0.0
36.96757219,127.87288404,-17.70,1.1310,0.00,1,-1.42,0.0
36.96757154,127.87288670,-17.60,0.8482,0.00,1,-1.24,0.0
36.96757090,127.87288940,-17.14,1.1310,0.00,1,-1.16,0.0
36.96757011,127.87289207,-16.69,0.8482,0.00,1,-1.10,0.0
36.96756946,127.87289487,-16.46,1.1310,0.00,1,-1.06,0.0
36.96756877,127.87289768,-16.56,1.1310,0.00,1,-1.06,0.0
36.96756811,127.87290067,-16.31,1.1310,0.00,1,-1.13,0.0
36.96756740,127.87290376,-16.11,1.1310,0.00,1,-1.08,0.0
36.96756668,127.87290672,-15.93,1.1310,0.00,1,-1.01,0.0
36.96756597,127.87290977,-15.78,0.8482,0.00,1,-1.00,0.0
36.96756521,127.87291277,-15.70,1.1310,0.00,1,-1.14,0.0
36.96756466,127.87291577,-15.46,1.1310,0.00,1,-1.36,0.0
36.96756393,127.87291868,-15.21,1.1310,0.00,1,-1.54,0.0
36.96756331,127.87292169,-14.86,1.1310,0.00,1,-1.66,0.0
36.96756265,127.87292446,-14.63,0.8482,0.00,1,-1.59,0.0
36.96756201,127.87292737,-14.24,1.1310,0.00,1,-1.39,0.0
36.96756144,127.87293023,-14.16,0.8482,0.00,1,-1.14,0.0
36.96756081,127.87293303,-13.90,1.1310,0.00,1,-0.94,0.0
