latitude,longitude,heading,speed,steer,direction,pitch,terrain
36.96759343,127.87272900,-13.49,0.0000,0.00,1,-0.01,0.0
36.96759342,127.87272898,-13.50,0.0000,0.00,1,-0.02,0.0
36.96759342,127.87272903,-13.51,0.0000,0.00,1,-0.03,0.0
36.96759338,127.87272902,-13.51,0.0000,0.00,1,-0.03,0.0
36.96759335,127.87272896,-13.52,0.0000,0.00,1,-0.04,0.0
36.96759334,127.87272898,-13.52,0.0000,0.00,1,-0.04,0.0
36.96759341,127.87272902,-13.53,0.0000,0.00,1,-0.04,0.0
36.96759338,127.87272900,-13.54,0.0000,0.00,1,-0.04,0.0
36.96759346,127.87272900,-13.54,0.0000,0.00,1,-0.04,0.0
36.96759345,127.87272896,-13.54,0.0000,0.00,1,-0.04,0.0
36.96759343,127.87272897,-13.54,0.0000,0.00,1,-0.04,0.0
36.96759342,127.87272901,-13.55,0.0000,0.00,1,-0.04,0.0
36.96759340,127.87272900,-13.55,0.0000,0.00,1,-0.04,0.0
36.96759342,127.87272900,-13.56,0.0000,0.00,1,-0.04,0.0
36.96759344,127.87272899,-13.56,0.0000,0.00,1,-0.04,0.0
36.96759342,127.87272905,-13.56,0.0000,0.00,1,-0.05,0.0
36.96759344,127.87272902,-13.56,0.0000,0.00,1,-0.05,0.0
36.96759342,127.87272902,-13.55,0.0000,0.00,1,-0.07,0.0
36.96759341,127.87272922,-13.53,0.0000,0.00,1,-0.09,0.0
36.96759324,127.87272980,-13.51,0.0000,0.00,1,-0.12,0.0
36.96759300,127.87273070,-13.53,0.0000,0.00,1,-0.15,0.0
36.96759281,127.87273186,-13.57,0.0000,0.00,1,-0.19,0.0
36.96759257,127.87273311,-13.63,0.2827,0.00,1,-0.20,0.0
36.96759238,127.87273427,-13.69,0.5655,0.00,1,-0.21,0.0
36.96759212,127.87273545,-13.75,0.5655,0.00,1,-0.22,0.0
36.96759187,127.87273692,-13.75,0.2827,0.00,1,-0.24,0.0
36.96759156,127.87273845,-13.71,0.2827,0.00,1,-0.23,0.0
36.96759117,127.87274012,-13.67,0.5655,0.00,1,-0.25,0.0
36.96759089,127.87274193,-13.71,0.8482,0.00,1,-0.28,0.0
36.96759047,127.87274390,-13.82,0.5655,0.00,1,-0.31,0.0
36.96759005,127.87274588,-13.88,0.5655,0.00,1,-0.36,0.0
36.96758960,127.87274800,-13.91,0.5655,0.00,1,-0.40,0.0
36.96758917,127.87275018,-13.85,0.8482,0.00,1,-0.44,0.0
36.96758870,127.87275231,-13.94,0.5655,0.00,1,-0.47,0.0
36.96758832,127.87275459,-13.96,0.5655,0.00,1,-0.49,0.0
36.96758793,127.87275680,-13.95,0.8482,0.00,1,-0.49,0.0
36.96758746,127.87275901,-13.94,1.1310,0.00,1,-0.51,0.0
36.96758701,127.87276129,-14.04,0.8482,0.00,1,-0.52,0.0
36.96758651,127.87276352,-14.16,0.8482,0.00,1,-0.50,0.0
36.96758612,127.87276579,-14.18,0.8482,0.00,1,-0.48,0.0
36.96758564,127.87276812,-14.17,0.5655,0.00,1,-0.44,0.0
36.96758517,127.87277047,-14.18,0.8482,0.00,1,-0.41,0.0
36.96758462,127.87277283,-14.25,0.8482,0.00,1,-0.46,0.0
36.96758416,127.87277519,-14.09,0.8482,0.00,1,-0.57,0.0
36.96758368,127.87277762,-14.09,0.8482,0.00,1,-0.72,0.0
36.96758318,127.87278013,-14.23,0.8482,0.00,1,-0.92,0.0
36.96758264,127.87278271,-14.43,0.8482,0.00,1,-1.12,0.0
36.96758214,127.87278524,-14.39,0.8482,0.00,1,-1.23,0.0
36.96758157,127.87278792,-14.42,0.8482,0.00,1,-1.33,0.0
36.96758105,127.87279055,-14.57,0.8482,0.00,1,-1.39,0.0
36.96758053,127.87279326,-14.52,0.8482,0.00,1,-1.36,0.0
36.96757992,127.87279593,-14.25,0.8482,0.00,1,-1.29,0.0
36.96757934,127.87279869,-13.97,0.8482,0.00,1,-1.19,0.0
36.96757881,127.87280145,-13.77,0.8482,0.00,1,-1.06,0.0
36.96757828,127.87280424,-13.43,0.8482,0.00,1,-0.97,0.0
36.96757774,127.87280717,-13.07,0.8482,0.00,1,-0.84,0.0
36.96757720,127.87281002,-12.85,1.1310,0.00,1,-0.79,0.0
36.96757670,127.87281291,-12.33,1.1310,0.00,1,-0.74,0.0
36.96757616,127.87281566,-11.75,1.1310,0.00,1,-0.74,0.0
36.96757568,127.87281842,-11.25,0.8482,0.00,1,-0.74,0.0
36.96757518,127.87282120,-10.85,1.1310,0.00,1,-0.71,0.0
36.96757473,127.87282400,-10.19,0.8482,0.00,1,-0.69,0.0
36.96757430,127.87282681,-9.68,0.8482,0.00,1,-0.66,0.0
36.96757386,127.87282961,-9.13,1.1310,0.00,1,-0.63,0.0
36.96757352,127.87283254,-8.63,1.1310,0.00,1,-0.58,0.0
36.96757313,127.87283550,-8.06,1.1310,0.00,1,-0.54,0.0
36.96757276,127.87283843,-7.64,0.8482,0.00,1,-0.52,0.0
36.96757237,127.87284142,-7.15,1.1310,0.00,1,-0.58,0.0
36.96757203,127.87284447,-6.56,1.1310,0.00,1,-0.66,0.0
36.96757175,127.87284752,-6.05,1.1310,0.00,1,-0.75,0.0
36.96757142,127.87285065,-5.46,1.1310,0.00,1,-0.89,0.0
36.96757111,127.87285393,-4.80,1.1310,0.00,1,-1.00,0.0
36.96757082,127.87285725,-4.38,1.4137,0.00,1,-0.90,0.0
36.96757065,127.87286064,-4.10,1.4137,0.00,1,-0.78,0.0
36.96757065,127.87286064,-3.77,1.4137,0.00,1,-0.70,0.0
36.96757017,127.87286761,-3.65,1.1310,0.00,1,-0.23,0.0
36.96756990,127.87287113,-3.55,1.4137,0.00,1,-0.04,0.0
36.96756968,127.87287479,-3.18,1.4137,0.00,1,0.03,0.0
36.96756950,127.87287853,-3.12,1.4137,0.00,1,0.17,0.0
36.96756923,127.87288219,-3.43,1.4137,0.00,1,0.18,0.0
36.96756904,127.87288590,-3.63,1.4137,0.00,1,0.12,0.0
36.96756883,127.87288953,-3.16,0.8482,0.00,1,0.12,0.0
36.96756867,127.87289311,-2.90,1.1310,0.00,1,0.16,0.0
36.96756846,127.87289620,-3.20,0.8482,0.00,1,0.10,0.0
36.96756833,127.87289914,-3.39,1.1310,0.00,1,0.10,0.0
36.96756816,127.87290191,-3.41,0.8482,0.00,1,0.12,0.0
36.96756796,127.87290445,-3.54,0.8482,0.00,1,0.17,0.0
36.96756789,127.87290673,-3.55,0.5655,0.00,1,0.29,0.0
36.96756776,127.87290886,-3.72,0.5655,0.00,1,0.43,0.0
36.96756768,127.87291073,-3.72,0.5655,0.00,1,0.55,0.0
36.96756752,127.87291252,-3.72,0.5655,0.00,1,0.64,0.0
36.96756737,127.87291425,-3.81,0.5655,0.00,1,0.62,0.0
36.96756729,127.87291588,-3.91,0.2827,0.00,1,0.55,0.0
36.96756723,127.87291742,-3.87,0.5655,0.00,1,0.49,0.0
36.96756713,127.87291895,-3.86,0.2827,0.00,1,0.46,0.0
36.96756699,127.87292063,-3.77,0.5655,0.00,1,0.41,0.0
36.96756695,127.87292241,-3.76,0.5655,0.00,1,0.43,0.0
36.96756684,127.87292435,-3.84,0.5655,0.00,1,0.43,0.0
36.96756674,127.87292630,-4.03,0.8482,0.00,1,0.36,0.0
36.96756665,127.87292839,-4.15,0.8482,0.00,1,0.30,0.0
36.96756643,127.87293052,-4.02,0.5655,0.00,1,0.24,0.0
36.96756632,127.87293278,-3.57,0.5655,0.00,1,0.13,0.0
36.96756617,127.87293506,-3.50,0.8482,0.00,1,0.07,0.0
36.96756607,127.87293752,-3.58,0.8482,0.00,1,0.04,0.0
36.96756595,127.87293997,-3.66,0.8482,0.00,1,0.10,0.0
36.96756581,127.87294250,-3.63,0.8482,0.00,1,0.19,0.0
36.96756565,127.87294514,-3.65,0.8482,0.00,1,0.25,0.0
36.96756549,127.87294786,-3.59,0.8482,0.00,1,0.26,0.0
36.96756537,127.87295076,-3.43,1.1310,0.00,1,0.30,0.0
36.96756520,127.87295389,-3.41,1.1310,0.00,1,0.20,0.0
36.96756508,127.87295727,-3.73,1.4137,0.00,1,0.04,0.0
36.96756487,127.87296073,-4.39,1.4137,0.00,1,-0.06,0.0
36.96756467,127.87296444,-7.34,1.4137,0.00,1,-0.22,0.0
36.96756454,127.87296824,-12.92,1.4137,0.00,1,-0.42,0.0
36.96756365,127.87297187,-19.99,1.4137,0.00,1,-0.60,0.0
36.96756264,127.87297535,-27.17,1.4137,0.00,1,-0.81,0.0
36.96756123,127.87297851,-31.24,1.1310,0.00,1,-1.01,0.0
36.96755970,127.87298175,-34.55,1.4137,0.00,1,-0.95,0.0
36.96755798,127.87298462,-37.77,1.4137,0.00,1,-0.76,0.0
36.96755618,127.87298758,-43.10,1.4137,0.00,1,-0.52,0.0
36.96755403,127.87299021,-47.37,1.4137,0.00,1,-0.25,0.0
36.96755182,127.87299276,-49.93,1.4137,0.00,1,-0.06,0.0
36.96754948,127.87299518,-52.39,1.4137,0.00,1,0.16,0.0
36.96754706,127.87299758,-56.39,1.4137,0.00,1,0.46,0.0
36.96754440,127.87299964,-61.81,1.4137,0.00,1,0.65,0.0
36.96754162,127.87300150,-65.96,1.6965,0.00,1,0.66,0.0
36.96753866,127.87300317,-68.09,1.6965,0.00,1,0.75,0.0
36.96753866,127.87300317,-70.01,1.4137,0.00,1,0.64,0.0
36.96753248,127.87300587,-73.01,1.4137,0.00,1,0.32,0.0
36.96752924,127.87300704,-75.23,1.4137,0.00,1,0.11,0.0
36.96752584,127.87300809,-77.74,1.6965,0.00,1,0.11,0.0
36.96752240,127.87300898,-80.85,1.6965,0.00,1,0.02,0.0
36.96752240,127.87300898,-84.26,1.4137,0.00,1,-0.02,0.0
36.96751567,127.87300986,-88.52,1.4137,0.00,1,-0.12,0.0
36.96751240,127.87300993,-90.58,1.4137,0.00,1,-0.22,0.0
36.96750949,127.87300988,-92.56,1.1310,0.00,1,-0.34,0.0
36.96750651,127.87300955,-94.62,1.1310,0.00,1,-0.47,0.0
36.96750369,127.87300925,-96.53,1.4137,0.00,1,-0.67,0.0
36.96750082,127.87300882,-98.42,1.1310,0.00,1,-0.92,0.0
36.96749800,127.87300822,-99.74,1.1310,0.00,1,-1.22,0.0
36.96749529,127.87300764,-100.27,1.1310,0.00,1,-1.52,0.0
36.96749265,127.87300696,-100.87,1.1310,0.00,1,-1.80,0.0
36.96749009,127.87300633,-101.30,1.1310,0.00,1,-2.02,0.0
36.96748751,127.87300566,-101.65,1.1310,0.00,1,-2.15,0.0
36.96748507,127.87300499,-101.85,0.8482,0.00,1,-2.24,0.0
36.96748258,127.87300438,-101.82,1.1310,0.00,1,-2.30,0.0
36.96748022,127.87300374,-101.76,1.1310,0.00,1,-2.36,0.0
36.96747782,127.87300307,-101.46,1.1310,0.00,1,-2.42,0.0
36.96747547,127.87300253,-101.42,1.1310,0.00,1,-2.44,0.0
36.96747318,127.87300189,-100.97,0.8482,0.00,1,-2.38,0.0
36.96747101,127.87300133,-98.62,1.1310,0.00,1,-2.25,0.0
36.96746873,127.87300077,-95.22,0.8482,0.00,1,-1.84,0.0
36.96746663,127.87300057,-93.38,1.1310,0.00,1,-1.35,0.0
36.96746429,127.87300033,-93.48,0.8482,0.00,1,-0.92,0.0
36.96746197,127.87300009,-93.86,0.8482,0.00,1,-0.56,0.0
36.96745951,127.87299991,-94.22,1.1310,0.00,1,-0.31,0.0
36.96745702,127.87299970,-94.51,0.8482,0.00,1,-0.34,0.0
36.96745425,127.87299935,-94.96,1.1310,0.00,1,-0.45,0.0
36.96745190,127.87299908,-95.39,0.8482,0.00,1,-0.64,0.0
36.96744959,127.87299880,-95.79,0.8482,0.00,1,-0.81,0.0
36.96744746,127.87299852,-96.27,1.1310,0.00,1,-0.95,0.0
36.96744537,127.87299829,-96.75,1.1310,0.00,1,-1.03,0.0
36.96744303,127.87299802,-97.22,0.8482,0.00,1,-1.14,0.0
36.96744079,127.87299764,-97.60,1.1310,0.00,1,-1.20,0.0
36.96743843,127.87299726,-98.09,1.1310,0.00,1,-1.24,0.0
36.96743601,127.87299685,-98.61,0.8482,0.00,1,-1.31,0.0
36.96743366,127.87299649,-100.02,1.1310,0.00,1,-1.40,0.0
36.96743109,127.87299594,-102.94,0.8482,0.00,1,-1.45,0.0
36.96742863,127.87299530,-107.93,1.1310,0.00,1,-1.49,0.0
36.96742635,127.87299438,-113.81,0.8482,0.00,1,-1.57,0.0
36.96742396,127.87299322,-119.62,1.1310,0.00,1,-1.57,0.0
36.96742174,127.87299175,-126.23,1.1310,0.00,1,-1.60,0.0
36.96741959,127.87298982,-132.57,0.8482,0.00,1,-1.63,0.0
36.96741783,127.87298785,-138.97,1.4137,0.00,1,-1.72,0.0
36.96741625,127.87298551,-145.05,1.1310,0.00,1,-1.96,0.0
36.96741481,127.87298296,-149.88,1.4137,0.00,1,-2.19,0.0
36.96741362,127.87298028,-153.69,1.1310,0.00,1,-2.39,0.0
36.96741247,127.87297762,-157.15,0.8482,0.00,1,-2.60,0.0
36.96741168,127.87297469,-160.51,1.4137,0.00,1,-2.81,0.0
36.96741069,127.87297157,-163.89,1.1310,0.00,1,-3.07,-1.0
36.96741005,127.87296847,-168.31,1.4137,0.00,1,-3.43,-1.0
36.96740971,127.87296523,-173.68,1.1310,0.00,1,-3.84,-1.0
36.96740908,127.87296199,-177.03,0.8482,0.00,1,-4.30,-1.0
36.96740911,127.87295862,-179.07,1.1310,0.00,1,-4.68,-1.0
36.96740894,127.87295530,179.37,1.1310,0.00,1,-4.80,-1.0
36.96740914,127.87295190,178.03,1.1310,0.00,1,-4.92,-1.0
36.96740918,127.87294843,176.70,1.4137,0.00,1,-4.95,-1.0
36.96740935,127.87294494,174.81,1.4137,0.00,1,-4.85,-1.0
36.96740954,127.87294159,173.19,1.1310,0.00,1,-4.56,-1.0
36.96740977,127.87293810,171.67,1.1310,0.00,1,-4.55,-1.0
36.96741019,127.87293459,170.01,1.1310,0.00,1,-4.50,-1.0
36.96741062,127.87293112,168.41,1.4137,0.00,1,-4.50,-1.0
36.96741120,127.87292769,166.85,1.1310,0.00,1,-4.55,-1.0
36.96741179,127.87292415,165.97,1.1310,0.00,1,-4.82,-1.0
36.96741247,127.87292058,165.34,1.1310,0.00,1,-4.85,-1.0
36.96741310,127.87291702,164.51,1.1310,0.00,1,-4.84,-1.0
36.96741375,127.87291358,163.91,1.4137,0.00,1,-4.91,-1.0
36.96741452,127.87290997,163.50,1.1310,0.00,1,-5.01,-1.0
36.96741532,127.87290644,163.74,1.4137,0.00,1,-5.16,-1.0
36.96741619,127.87290279,165.00,1.4137,0.00,1,-5.30,-1.0
36.96741696,127.87289925,166.06,1.4137,0.00,1,-5.40,-1.0
36.96741768,127.87289563,166.95,1.4137,0.00,1,-5.48,-1.0
36.96741843,127.87289197,167.93,1.6965,0.00,1,-5.59,-1.0
36.96741906,127.87288826,168.60,1.1310,0.00,1,-5.59,-1.0
36.96741967,127.87288454,169.42,1.4137,0.00,1,-5.60,-1.0
36.96742025,127.87288088,170.36,1.4137,0.00,1,-5.39,-1.0
36.96742075,127.87287714,171.13,1.4137,0.00,1,-5.05,-1.0
36.96742136,127.87287331,171.64,1.6965,0.00,1,-4.31,-1.0
36.96742173,127.87286954,171.63,1.4137,0.00,1,-3.51,-1.0
36.96742221,127.87286570,171.74,1.4137,0.00,1,-2.69,-1.0
36.96742279,127.87286177,171.91,1.4137,0.00,1,-2.11,-1.0
36.96742320,127.87285775,171.96,1.4137,0.00,1,-1.65,-1.0
36.96742362,127.87285386,172.01,1.4137,0.00,1,-1.55,-1.0
36.96742401,127.87284983,171.95,1.6965,0.00,1,-1.57,-1.0
36.96742439,127.87284569,171.89,1.4137,0.00,1,-1.72,-1.0
36.96742491,127.87284164,171.93,1.4137,0.00,1,-1.93,-1.0
36.96742534,127.87283752,172.20,1.6965,0.00,1,-2.15,-1.0
36.96742586,127.87283345,172.54,1.6965,0.00,1,-2.54,-1.0
36.96742624,127.87282941,172.58,1.6965,0.00,1,-2.91,-1.0
36.96742671,127.87282529,172.78,1.4137,0.00,1,-3.12,-1.0
36.96742715,127.87282131,172.95,1.6965,0.00,1,-3.27,-1.0
36.96742753,127.87281735,173.00,1.4137,0.00,1,-3.61,-1.0
36.96742793,127.87281356,172.83,1.4137,0.00,1,-3.75,-1.0
36.96742821,127.87280988,172.65,1.4137,0.00,1,-3.68,-1.0
36.96742858,127.87280627,172.79,1.1310,0.00,1,-3.06,-1.0
36.96742897,127.87280273,172.85,1.1310,0.00,1,-2.41,-1.0
36.96742918,127.87279931,172.84,1.4137,0.00,1,-1.58,-1.0
36.96742961,127.87279599,172.93,1.1310,0.00,1,-0.76,0.0
36.96742987,127.87279272,172.88,1.1310,0.00,1,-0.16,0.0
36.96743024,127.87278956,172.67,1.4137,0.00,1,-0.17,0.0
36.96743062,127.87278647,172.59,1.1310,0.00,1,-0.19,0.0
36.96743093,127.87278336,172.45,1.1310,0.00,1,-0.21,0.0
36.96743123,127.87278034,172.26,0.8482,0.00,1,-0.25,0.0
36.96743156,127.87277742,172.30,1.1310,0.00,1,-0.28,0.0
36.96743190,127.87277439,172.04,0.8482,0.00,1,-0.29,0.0
36.96743219,127.87277144,171.68,0.8482,0.00,1,-0.33,0.0
36.96743257,127.87276849,171.50,0.8482,0.00,1,-0.30,0.0
36.96743298,127.87276547,171.35,0.8482,0.00,1,-0.05,0.0
36.96743319,127.87276244,171.10,1.1310,0.00,1,0.22,0.0
36.96743359,127.87275943,171.00,1.1310,0.00,1,0.56,0.0
36.96743399,127.87275640,170.96,1.1310,0.00,1,0.96,0.0
36.96743436,127.87275334,170.79,0.8482,0.00,1,1.26,0.0
36.96743454,127.87275034,170.61,1.1310,0.00,1,1.40,0.0
36.96743505,127.87274724,170.78,1.1310,0.00,1,1.50,0.0
36.96743546,127.87274422,170.65,1.1310,0.00,1,1.50,0.0
36.96743592,127.87274117,170.44,1.1310,0.00,1,1.55,0.0
36.96743629,127.87273816,170.19,1.4137,0.00,1,1.66,0.0
36.96743674,127.87273506,169.87,1.1310,0.00,1,1.73,0.0
36.96743711,127.87273211,169.33,1.1310,0.00,1,1.80,0.0
36.96743752,127.87272901,169.00,0.8482,0.00,1,1.77,0.0
36.96743799,127.87272607,168.73,1.1310,0.00,1,1.66,0.0
36.96743846,127.87272303,167.16,1.1310,0.00,1,1.53,0.0
36.96743884,127.87272008,163.64,1.1310,0.00,1,1.41,0.0
36.96743943,127.87271715,159.37,1.1310,0.00,1,1.27,0.0
36.96744037,127.87271429,154.28,1.1310,0.00,1,1.19,0.0
